index,Date,US_Dollar,Pound_Sterling,Euro,Japanese_Yen
1957,19-06-2014,60.0,102.0473,81.7106,58.94
1956,20-06-2014,60.28,102.7688,82.12,59.17
1955,23-06-2014,60.19,102.5623,81.9065,59.05
1954,24-06-2014,60.11,102.3228,81.752,58.94
1953,25-06-2014,60.28,102.2806,82.0475,59.15
1952,26-06-2014,60.16,102.2329,82.044,59.12
1951,27-06-2014,60.1,102.3972,81.882,59.27
1950,30-06-2014,60.09,102.3269,82.0094,59.28
1949,01-07-2014,60.14,102.8343,82.283,59.27
1948,02-07-2014,59.97,102.8982,82.022,59.05
1947,03-07-2014,59.72,102.4539,81.5415,58.62
1946,04-07-2014,59.79,102.6601,81.3203,58.6
1945,07-07-2014,59.95,102.7826,81.3923,58.71
1944,08-07-2014,59.8,102.42,81.3225,58.73
1943,09-07-2014,59.73,102.3584,81.38,58.79
1942,10-07-2014,59.88,102.5898,81.6925,59.0
1941,11-07-2014,60.19,103.1459,81.872,59.41
1940,14-07-2014,60.01,102.7166,81.599,59.18
1939,15-07-2014,60.22,102.7947,81.951,59.27
1938,16-07-2014,60.19,103.1361,81.656,59.19
1937,17-07-2014,60.14,103.0019,81.334,59.25
1936,18-07-2014,60.33,103.1824,81.5848,59.54
1935,21-07-2014,60.19,102.8687,81.4821,59.45
1934,22-07-2014,60.24,102.865,81.4414,59.32
1933,23-07-2014,60.18,102.6842,81.0305,59.34
1932,24-07-2014,60.0,102.1894,80.6785,59.13
1931,25-07-2014,60.14,102.2161,81.0173,59.11
1930,28-07-2014,60.1,102.04,80.7385,59.0
1929,30-07-2014,60.15,101.9216,80.636,58.9
1928,31-07-2014,60.25,101.9242,80.6985,58.61
1927,01-08-2014,60.85,102.6861,81.4615,59.11
1926,04-08-2014,61.02,102.6945,81.9061,59.41
1925,05-08-2014,60.87,102.6738,81.6955,59.38
1924,06-08-2014,61.34,103.437,81.963,59.8
1923,07-08-2014,61.41,103.4245,82.1672,60.04
1922,08-08-2014,61.56,103.5028,82.4125,60.64
1921,11-08-2014,61.12,102.5352,81.874,59.85
1920,12-08-2014,61.18,102.5578,81.7762,59.81
1919,13-08-2014,61.25,103.0154,81.899,59.91
1918,14-08-2014,61.06,101.8391,81.5552,59.55
1917,19-08-2014,60.73,101.4792,81.0432,59.19
1916,20-08-2014,60.67,100.8076,80.7255,58.8
1915,21-08-2014,60.77,100.7213,80.559,58.53
1914,22-08-2014,60.44,100.2391,80.3535,58.29
1913,25-08-2014,60.43,100.1155,79.7436,58.01
1912,26-08-2014,60.5,100.3266,79.91,58.24
1911,27-08-2014,60.47,100.1468,79.6545,58.17
1910,28-08-2014,60.47,100.3514,79.862,58.27
1909,01-09-2014,60.47,100.4283,79.3957,58.06
1908,02-09-2014,60.61,100.4853,79.5627,57.81
1907,03-09-2014,60.54,99.7289,79.5434,57.71
1906,04-09-2014,60.45,99.4589,79.4607,57.6
1905,05-09-2014,60.44,98.6417,78.1953,57.36
1904,08-09-2014,60.26,97.5112,77.9439,57.33
1903,09-09-2014,60.43,97.2463,77.9276,56.88
1902,10-09-2014,60.83,98.1482,78.6597,57.12
1901,11-09-2014,60.92,98.6587,78.6358,56.96
1900,12-09-2014,60.84,98.7251,78.6418,56.74
1899,15-09-2014,60.99,99.0978,79.0306,56.85
1898,16-09-2014,61.1,99.0455,79.0348,56.96
1897,17-09-2014,60.95,99.3245,78.9659,56.87
1896,18-09-2014,61.06,99.5515,78.5727,56.13
1895,19-09-2014,60.81,100.0615,78.4695,55.73
1894,22-09-2014,60.79,99.2964,78.1606,55.83
1893,23-09-2014,60.87,99.6333,78.2251,55.98
1892,24-09-2014,61.03,99.9904,78.3738,56.17
1891,25-09-2014,61.02,99.4272,77.8429,55.87
1890,26-09-2014,61.57,100.4239,78.4489,56.45
1889,29-09-2014,61.43,99.7272,77.9328,56.07
1888,30-09-2014,61.61,100.276,78.206,56.36
1887,01-10-2014,61.75,100.0677,77.9546,56.24
1886,07-10-2014,61.36,98.709,77.4664,56.5
1885,08-10-2014,61.46,98.7678,77.6546,56.69
1884,09-10-2014,61.04,98.6355,77.7426,56.57
1883,10-10-2014,61.16,98.6244,77.6701,56.74
1882,13-10-2014,61.25,98.6849,77.6042,57.08
1881,14-10-2014,61.11,98.1513,77.6802,57.04
1880,16-10-2014,61.48,98.2381,78.663,57.83
1879,17-10-2014,61.62,99.1163,78.8938,58.02
1878,20-10-2014,61.29,98.6235,78.1536,57.14
1877,21-10-2014,61.3,99.1597,78.5885,57.63
1876,22-10-2014,61.24,98.6688,77.965,57.27
1875,27-10-2014,61.23,98.5297,77.7547,56.71
1874,28-10-2014,61.35,98.9307,77.9237,56.89
1873,29-10-2014,61.32,99.0032,78.143,56.76
1872,30-10-2014,61.46,98.2127,77.4503,56.34
1871,31-10-2014,61.41,98.0624,77.1899,55.28
1870,03-11-2014,61.41,98.0624,76.6665,54.48
1869,05-11-2014,61.39,98.0043,76.9854,53.76
1868,07-11-2014,61.52,97.3931,76.1562,53.31
1867,10-11-2014,61.45,97.7567,76.6789,53.86
1866,11-11-2014,61.55,97.526,76.482,53.43
1865,12-11-2014,61.48,97.923,76.7866,53.34
1864,13-11-2014,61.56,97.0984,76.6126,53.18
1863,14-11-2014,61.65,96.54,76.6957,53.04
1862,17-11-2014,61.68,96.9393,77.3565,53.28
1861,18-11-2014,61.81,96.7666,77.0931,52.97
1860,19-11-2014,61.83,96.5568,77.421,52.71
1859,20-11-2014,62.1,97.3176,77.91,52.34
1858,21-11-2014,61.85,97.0125,77.6224,52.53
1857,24-11-2014,61.78,96.7842,76.5946,52.41
1856,25-11-2014,61.92,97.1207,76.9288,52.52
1855,26-11-2014,61.87,97.2283,77.2147,52.56
1854,27-11-2014,61.87,97.691,77.3746,52.71
1853,28-11-2014,61.97,97.3667,77.1633,52.45
1852,01-12-2014,62.14,97.0529,77.3677,52.26
1851,02-12-2014,61.93,97.3902,77.2149,52.31
1850,03-12-2014,61.89,96.8278,76.5723,51.93
1849,04-12-2014,61.88,97.0171,76.1274,51.6
1848,05-12-2014,61.85,96.7265,76.5313,51.51
1847,08-12-2014,61.93,96.3743,76.1,50.98
1846,09-12-2014,61.88,96.9024,76.2919,51.61
1845,10-12-2014,61.95,97.1562,76.7499,51.98
1844,11-12-2014,62.21,97.8001,77.4837,52.68
1843,12-12-2014,62.44,98.1529,77.3846,52.49
1842,15-12-2014,62.65,98.5342,78.0154,52.94
1841,16-12-2014,63.41,99.3055,79.0005,54.09
1840,17-12-2014,63.58,99.9816,79.394,54.34
1839,18-12-2014,63.32,98.6781,78.1067,53.39
1838,19-12-2014,63.07,98.7314,77.4589,52.8
1837,22-12-2014,63.18,98.851,77.4155,52.88
1836,23-12-2014,63.45,98.8829,77.6217,52.82
1835,24-12-2014,63.46,98.5111,77.3087,52.73
1834,26-12-2014,63.64,98.9787,77.7435,52.93
1833,29-12-2014,63.65,99.1409,77.6005,52.9
1832,30-12-2014,63.75,98.8759,77.3221,53.0
1831,31-12-2014,63.33,98.5818,77.0048,52.93
1830,01-01-2015,63.32,98.6356,76.5998,52.91
1829,02-01-2015,63.29,98.3872,76.3061,52.59
1828,05-01-2015,63.39,96.8454,75.6672,52.61
1827,06-01-2015,63.39,96.7192,75.7958,53.25
1826,07-01-2015,63.45,95.9864,75.2765,53.3
1825,08-01-2015,62.97,94.9731,74.427,52.53
1824,09-01-2015,62.4,94.167,73.614,52.23
1823,12-01-2015,62.16,94.2788,73.7348,52.62
1822,13-01-2015,62.1,94.0971,73.4171,52.28
1821,14-01-2015,62.15,94.2426,73.297,53.08
1820,15-01-2015,61.76,94.0154,72.6345,52.4
1819,16-01-2015,61.89,93.9231,72.0067,53.08
1818,19-01-2015,61.7,93.4123,71.3302,52.68
1817,20-01-2015,61.85,93.266,71.5699,52.23
1816,21-01-2015,61.61,93.4931,71.3798,52.39
1815,22-01-2015,61.69,93.3261,71.4875,52.17
1814,23-01-2015,61.5,92.1621,69.6166,51.95
1813,27-01-2015,61.46,92.7676,69.0302,52.0
1812,28-01-2015,61.41,93.1843,69.8237,52.06
1811,29-01-2015,61.5,93.123,69.3287,52.25
1810,30-01-2015,61.76,93.1303,70.0268,52.4
1809,02-02-2015,61.88,93.2716,69.9413,52.61
1808,03-02-2015,61.74,92.7071,69.9378,52.76
1807,04-02-2015,61.68,93.5316,70.747,52.42
1806,05-02-2015,61.87,94.0683,70.1908,52.8
1805,06-02-2015,61.74,94.6541,70.7868,52.63
1804,09-02-2015,62.14,94.7899,70.3809,52.29
1803,10-02-2015,61.96,94.4136,70.2045,52.25
1802,11-02-2015,62.15,94.7221,70.333,52.0
1801,12-02-2015,62.43,95.0185,70.6333,51.95
1800,13-02-2015,62.14,95.7764,71.0525,52.34
1799,16-02-2015,62.2,95.9968,71.0039,52.46
1798,18-02-2015,62.25,95.571,71.0091,52.32
1797,20-02-2015,62.26,96.0097,70.7217,52.35
1796,23-02-2015,62.18,95.7071,70.7589,52.28
1795,24-02-2015,62.28,96.2099,70.6021,52.24
1794,25-02-2015,62.05,96.0298,70.4293,52.28
1793,26-02-2015,61.94,96.2416,70.388,52.06
1792,27-02-2015,61.79,95.4235,69.286,51.85
1791,02-03-2015,61.82,95.2658,69.1387,51.62
1790,03-03-2015,61.84,95.1388,69.247,51.68
1789,04-03-2015,61.85,94.9649,69.0974,51.7
1788,05-03-2015,62.2,94.7142,68.602,51.89
1787,09-03-2015,62.62,94.3936,67.9634,51.76
1786,10-03-2015,62.7,94.549,67.6577,51.47
1785,11-03-2015,62.75,94.6006,67.0995,51.74
1784,12-03-2015,62.57,93.5682,65.9451,51.57
1783,13-03-2015,62.67,93.1639,66.4212,51.6
1782,16-03-2015,62.82,92.825,66.1699,51.84
1781,17-03-2015,62.69,92.991,66.372,51.69
1780,18-03-2015,62.67,92.46,66.3383,51.64
1779,19-03-2015,62.42,92.9945,67.2896,51.79
1778,20-03-2015,62.49,92.2636,66.8043,51.79
1777,23-03-2015,62.29,93.0207,67.3644,51.95
1776,24-03-2015,62.2,92.9312,68.033,51.99
1775,25-03-2015,62.34,92.6463,68.121,52.07
1774,26-03-2015,62.67,93.2634,68.8523,52.75
1773,27-03-2015,62.61,92.9525,68.1476,52.53
1772,30-03-2015,62.63,92.9437,68.0606,52.52
1771,31-03-2015,62.59,92.4591,67.5104,52.11
1770,06-04-2015,62.16,92.7335,68.2308,52.23
1769,07-04-2015,62.33,92.8312,68.0791,52.14
1768,08-04-2015,62.33,92.5281,67.5963,51.98
1767,09-04-2015,62.26,92.4937,66.9937,51.77
1766,10-04-2015,62.37,91.6032,66.4884,51.74
1765,13-04-2015,62.39,91.056,66.163,51.83
1764,15-04-2015,62.4,92.1499,66.4837,52.19
1763,16-04-2015,62.37,92.4426,66.5597,52.27
1762,17-04-2015,62.35,93.095,67.1342,52.41
1761,20-04-2015,62.56,93.5634,67.4933,52.74
1760,21-04-2015,62.92,93.5746,67.3433,52.65
1759,22-04-2015,62.82,93.8505,67.5862,52.55
1758,23-04-2015,63.19,94.9355,67.6585,52.75
1757,24-04-2015,63.4,95.4242,68.4853,53.04
1756,27-04-2015,63.61,96.5559,69.1839,53.45
1755,28-04-2015,63.33,96.5157,68.9289,53.2
1754,29-04-2015,63.2,97.0095,69.3395,53.08
1753,30-04-2015,63.58,97.9864,70.5334,53.53
1752,05-05-2015,63.52,95.9588,70.5383,52.86
1751,06-05-2015,63.64,96.8066,71.5087,53.1
1750,07-05-2015,63.88,97.2062,72.5102,53.47
1749,08-05-2015,64.05,99.0394,71.7608,53.41
1748,11-05-2015,63.85,98.4687,71.5114,53.25
1747,12-05-2015,64.2,100.0331,71.9127,53.43
1746,13-05-2015,64.19,100.5785,72.0784,53.54
1745,14-05-2015,63.84,100.647,72.8775,53.68
1744,15-05-2015,63.58,100.2956,72.3781,53.2
1743,18-05-2015,63.55,99.8629,72.6743,53.12
1742,19-05-2015,63.69,99.7272,71.9024,53.09
1741,20-05-2015,63.87,98.8893,70.731,52.76
1740,21-05-2015,63.7,98.9197,70.6688,52.59
1739,22-05-2015,63.57,99.6694,70.9282,52.66
1738,25-05-2015,63.62,98.5072,69.9342,52.34
1737,26-05-2015,63.85,98.3788,69.6421,52.11
1736,27-05-2015,63.95,98.639,69.8562,52.02
1735,28-05-2015,63.9,98.1647,69.7352,51.6
1734,29-05-2015,63.76,97.7974,69.9081,51.48
1733,01-06-2015,63.61,97.2698,69.6256,51.2
1732,02-06-2015,63.83,97.1028,69.7376,51.21
1731,03-06-2015,63.85,98.1206,71.2838,51.52
1730,04-06-2015,64.18,98.3007,72.251,51.6
1729,05-06-2015,63.9,97.9774,71.8185,51.33
1728,08-06-2015,64.11,97.8447,71.1172,51.06
1727,09-06-2015,63.94,98.2696,72.3692,51.46
1726,10-06-2015,63.88,98.4722,72.1452,51.94
1725,11-06-2015,63.89,98.8969,72.3118,51.85
1724,12-06-2015,64.03,99.2723,71.8994,51.85
1723,15-06-2015,64.09,99.5717,71.8413,51.93
1722,16-06-2015,64.15,100.0363,72.272,51.91
1721,17-06-2015,64.11,100.3184,72.1662,51.91
1720,18-06-2015,63.85,100.9971,72.4564,51.89
1719,19-06-2015,63.82,101.256,72.3585,51.83
1718,22-06-2015,63.51,100.9361,72.3186,51.73
1717,23-06-2015,63.64,100.4121,71.6275,51.46
1716,24-06-2015,63.66,100.5,71.3119,51.38
1715,25-06-2015,63.61,99.7947,71.1692,51.4
1714,26-06-2015,63.6,100.0939,71.2303,51.54
1713,29-06-2015,63.92,100.4008,70.411,52.17
1712,30-06-2015,63.75,100.1207,71.2015,52.07
1711,01-07-2015,63.62,99.8934,70.7671,51.85
1710,02-07-2015,63.57,99.2018,70.3535,51.52
1709,03-07-2015,63.4,98.9426,70.3319,51.49
1708,06-07-2015,63.58,99.1062,70.2924,51.89
1707,07-07-2015,63.37,98.8585,69.9659,51.67
1706,08-07-2015,63.57,98.2205,69.9323,52.17
1705,09-07-2015,63.51,97.8508,70.4986,52.3
1704,10-07-2015,63.38,97.6548,70.4334,51.97
1703,13-07-2015,63.47,98.4731,70.6942,51.77
1702,14-07-2015,63.5,98.1993,69.7269,51.48
1701,15-07-2015,63.38,99.1337,69.6851,51.34
1700,16-07-2015,63.5,99.1736,69.3942,51.28
1699,17-07-2015,63.49,99.4297,69.1437,51.2
1698,20-07-2015,63.55,99.1014,68.8321,51.2
1697,21-07-2015,63.65,99.1358,68.9081,51.17
1696,22-07-2015,63.53,99.1931,69.6016,51.38
1695,23-07-2015,63.71,99.5719,69.6264,51.37
1694,24-07-2015,63.89,99.1023,70.121,51.56
1693,27-07-2015,64.0,99.4348,70.6143,51.85
1692,28-07-2015,64.03,99.7156,70.8843,51.84
1691,29-07-2015,63.89,99.7134,70.6288,51.75
1690,30-07-2015,64.01,99.8303,70.0739,51.53
1689,31-07-2015,64.01,99.8356,70.1627,51.55
1688,03-08-2015,63.96,99.9347,70.1602,51.56
1687,04-08-2015,63.93,99.8226,70.0497,51.59
1686,05-08-2015,63.82,99.1508,69.3104,51.29
1685,06-08-2015,63.76,99.6,69.7091,51.11
1684,07-08-2015,63.81,98.925,69.6571,51.13
1683,10-08-2015,63.76,98.7563,69.8799,51.22
1682,11-08-2015,64.17,99.8471,70.3595,51.37
1681,12-08-2015,64.83,101.0005,71.8218,51.91
1680,13-08-2015,64.92,101.4394,72.2573,52.16
